Q,I(Q),Error
0.047553537,0.006095257,6.37578E-05
0.047835754,0.006235128,6.31746E-05
0.048117971,0.006179071,6.52258E-05
0.048400187,0.005934156,6.328E-05
0.048682404,0.006094418,6.43414E-05
0.048964621,0.00577137,6.26447E-05
0.049246838,0.005942153,6.39759E-05
0.049529055,0.005883234,6.4693E-05
0.049811272,0.005748192,6.15313E-05
0.050093488,0.00583011,6.14038E-05
0.050375705,0.005713952,6.01001E-05
0.050657922,0.005695672,6.052E-05
0.050940139,0.005629053,5.97713E-05
0.051222356,0.005542957,5.83512E-05
0.051504573,0.005492305,5.83478E-05
0.05178679,0.005486568,5.73238E-05
0.052069006,0.005315576,5.79778E-05
0.052351223,0.005323926,5.6847E-05
0.05263344,0.005322982,5.69156E-05
0.052915657,0.005305365,5.72833E-05
0.053197874,0.005114816,5.51469E-05
0.053480091,0.0052081,5.5723E-05
0.053762307,0.00514249,5.54144E-05
0.054044524,0.005081241,5.52803E-05
0.054326741,0.005026676,5.51389E-05
0.054608958,0.004918957,5.41743E-05
0.054891175,0.004935953,5.3997E-05
0.055173392,0.004853565,5.31708E-05
0.055455608,0.004829835,5.38619E-05
0.055737825,0.004841946,5.33064E-05
0.056020042,0.0049004,5.26913E-05
0.056302259,0.004777625,5.30728E-05
0.056584476,0.00475707,5.17554E-05
0.056866693,0.004740823,5.27638E-05
0.057148909,0.004658244,5.18781E-05
0.057431126,0.00469039,5.23213E-05
0.057713343,0.004683436,5.21979E-05
0.05799556,0.004569119,5.13732E-05
0.058277777,0.004477255,5.13012E-05
0.058559994,0.004599077,5.09329E-05
0.05884221,0.004420377,5.10723E-05
0.059124427,0.00437898,5.11034E-05
0.059406644,0.004396108,5.07678E-05
0.059688861,0.004293248,5.03787E-05
0.059971078,0.004289801,5.01846E-05
0.060253295,0.004215654,5.05124E-05
0.060535511,0.004158277,5.01162E-05
0.060817728,0.004126647,4.95551E-05
0.061099945,0.004099642,5.03119E-05
0.061382162,0.004064912,4.96071E-05
0.061664379,0.004010954,4.97161E-05
0.061946596,0.003958003,4.89984E-05
0.062228812,0.004023841,4.95428E-05
0.062511029,0.004043329,4.89765E-05
0.062793246,0.003929205,4.89592E-05
0.063075463,0.003888799,4.8943E-05
0.06335768,0.003782968,4.83508E-05
0.063639897,0.00390551,4.85913E-05
0.063922113,0.003768666,4.8421E-05
0.06420433,0.003681091,4.78102E-05
0.064486547,0.0037839,4.82965E-05
0.064768764,0.003792784,4.80062E-05
0.065050981,0.003620388,4.80325E-05
0.065333198,0.003700797,4.78307E-05
0.065615414,0.003579648,4.69337E-05
0.065897631,0.003700323,4.80009E-05
0.066179848,0.003557718,4.67671E-05
0.066462065,0.003511558,4.78888E-05
0.066744282,0.003505617,4.68107E-05
0.067026499,0.003430362,4.71491E-05
0.067308716,0.003371111,4.7012E-05
0.067590932,0.003467366,4.67247E-05
0.067873149,0.003308236,4.64323E-05
0.068155366,0.003342147,4.61323E-05
0.068437583,0.00335595,4.60552E-05
0.0687198,0.003316689,4.61512E-05
0.069002017,0.003304409,4.6097E-05
0.069284233,0.003313067,4.60636E-05
0.06956645,0.00318126,4.53219E-05
0.069848667,0.003241811,4.56256E-05
0.070130884,0.003115699,4.57637E-05
0.070413101,0.003152885,4.68246E-05
0.070695318,0.003117979,4.73473E-05
0.070977534,0.003117735,4.67283E-05
0.071259751,0.003075778,4.80858E-05
0.071541968,0.00301125,4.75721E-05
0.071824185,0.003062076,4.80412E-05
0.072106402,0.003008089,4.74675E-05
0.072388619,0.003000117,4.82947E-05
0.072670835,0.002871946,4.79704E-05
0.072953052,0.002977543,4.79855E-05
0.073235269,0.002967754,4.86267E-05
0.073517486,0.002843057,4.81891E-05
0.073799703,0.002882801,4.84354E-05
0.07408192,0.00281792,4.87108E-05
0.074364136,0.00273635,4.78588E-05
0.074646353,0.002690816,4.82949E-05
0.07492857,0.002728157,4.81313E-05
0.075210787,0.00267623,4.84775E-05
0.075493004,0.002723682,4.89077E-05
0.075775221,0.002711064,4.87884E-05
0.076057437,0.002661036,4.78088E-05
0.076339654,0.002624655,4.80556E-05
0.076621871,0.002658852,4.8503E-05
0.076904088,0.002629831,4.94225E-05
0.077186305,0.002704108,4.81731E-05
0.077468522,0.002544181,4.77168E-05
0.077750738,0.002492514,4.67164E-05
0.078032955,0.002464935,4.72832E-05
0.078315172,0.002538607,4.74835E-05
0.078597389,0.002556841,4.84117E-05
0.078879606,0.002492984,4.83676E-05
0.079161823,0.002434218,4.7505E-05
0.079444039,0.002450441,4.8172E-05
0.079726256,0.002416282,4.78735E-05
0.080008473,0.002502291,4.75537E-05
0.08029069,0.002437633,4.76562E-05
0.080572907,0.002395558,4.75015E-05
0.080855124,0.002372149,4.83261E-05
0.08113734,0.002327156,4.70693E-05
0.081419557,0.002274168,4.67915E-05
0.081701774,0.00235248,4.7546E-05
0.081983991,0.002310686,4.72654E-05
0.082266208,0.002253314,4.77325E-05
0.082548425,0.002286408,4.64745E-05
0.082830641,0.00230358,4.74048E-05
0.083112858,0.002265337,4.71314E-05
0.083395075,0.002207226,4.68619E-05
0.083677292,0.00209685,4.72145E-05
0.083959509,0.002144796,4.58559E-05
0.084241726,0.002164644,4.67386E-05
0.084523943,0.002150489,4.69115E-05
0.084806159,0.002110233,4.7026E-05
0.085088376,0.002092215,4.65498E-05
0.085370593,0.002107151,4.60272E-05
0.08565281,0.002074828,4.70264E-05
0.085935027,0.002035945,4.66808E-05
0.086217244,0.00203646,4.63677E-05
0.08649946,0.0020698,4.69437E-05
0.086781677,0.002105387,4.57092E-05
0.087063894,0.001982844,4.74485E-05
0.087346111,0.002008485,4.52796E-05
0.087628328,0.002026593,4.66594E-05
0.087910545,0.002013096,4.57114E-05
0.088192761,0.002018277,4.61484E-05
0.088474978,0.001952921,4.59438E-05
0.088757195,0.001896091,4.56561E-05
0.089039412,0.00199929,4.62461E-05
0.089321629,0.001971921,4.53353E-05
0.089603846,0.001874328,4.62929E-05
0.089886062,0.001868861,4.57518E-05
0.090168279,0.001827834,4.49463E-05
0.090450496,0.001869104,4.53333E-05
0.090732713,0.001889342,4.54914E-05
0.09101493,0.00176962,4.50082E-05
0.091297147,0.001847045,4.53661E-05
0.091579363,0.001794759,4.53101E-05
0.09186158,0.001846006,4.51819E-05
0.092143797,0.001800596,4.39598E-05
0.092426014,0.001840432,4.50817E-05
0.092708231,0.001786425,4.42797E-05
0.092990448,0.001806589,4.57005E-05
0.093272664,0.001598617,4.35219E-05
0.093554881,0.001718755,4.50932E-05
0.093837098,0.001748657,4.53963E-05
0.094119315,0.001700821,4.41079E-05
0.094401532,0.001769748,4.61954E-05
0.094683749,0.001681358,4.3984E-05
0.094965965,0.001597069,4.45478E-05
0.095248182,0.001726296,4.42116E-05
0.095530399,0.001589291,4.40292E-05
0.095812616,0.001703731,4.44346E-05
0.096094833,0.001663448,4.51684E-05
0.09637705,0.001585164,4.44889E-05
0.096659266,0.00158668,4.42774E-05
0.096941483,0.001675601,4.37482E-05
0.0972237,0.001659037,4.42765E-05
0.097505917,0.001676007,4.38626E-05
0.097788134,0.001570689,4.40684E-05
0.098070351,0.001577416,4.3772E-05
0.098352567,0.001433458,4.27775E-05
0.098634784,0.001610128,4.37027E-05
0.098917001,0.001593173,4.42853E-05
0.099199218,0.001581,4.3534E-05
0.099481435,0.001591005,4.35723E-05
0.099763652,0.001516884,4.28499E-05
0.100045868,0.001469327,4.31578E-05
0.100328085,0.001430618,4.22173E-05
0.100610302,0.001466265,4.32904E-05
0.100892519,0.001470567,4.30109E-05
0.101174736,0.001465213,4.21664E-05
0.101456953,0.001452534,4.40467E-05
0.101739169,0.001405056,4.36005E-05
0.102021386,0.001511775,4.35207E-05
0.102303603,0.001527213,4.33707E-05
0.10258582,0.001403577,4.2837E-05
0.102868037,0.001502604,4.3382E-05
0.103150254,0.001478247,4.5015E-05
0.10343247,0.00147597,4.54447E-05
0.103714687,0.001455163,4.52535E-05
0.103996904,0.00140582,4.4917E-05
0.104279121,0.001345637,4.46582E-05
0.104561338,0.001366196,4.55544E-05
0.104843555,0.001300398,4.61324E-05
0.105125772,0.00138745,4.73692E-05
0.105407988,0.001317081,4.71689E-05
0.105690205,0.001256294,4.62401E-05
0.105972422,0.00138426,4.71565E-05
0.106254639,0.001248539,4.79054E-05
0.106536856,0.001250801,4.63367E-05
0.106819073,0.001312635,4.68696E-05
0.107101289,0.001368707,4.69583E-05
0.107383506,0.001230627,4.66355E-05
0.107665723,0.001236366,4.70325E-05
0.10794794,0.001247922,4.85913E-05
0.108230157,0.001255709,4.60677E-05
0.108512374,0.001276718,4.87765E-05
0.10879459,0.001296359,4.87224E-05
0.109076807,0.001193965,4.97049E-05
0.109359024,0.001196462,5.05184E-05
0.109641241,0.001212627,4.81948E-05
0.109923458,0.001189813,4.85369E-05
0.110205675,0.001265263,4.83829E-05
0.110487891,0.001170531,4.61158E-05
0.110770108,0.001258534,4.82055E-05
0.111052325,0.001220726,4.8416E-05
0.111334542,0.001108235,4.6399E-05
0.111616759,0.001108597,4.71611E-05
0.111898976,0.001078712,4.65712E-05
0.112181192,0.001153373,4.7414E-05
0.112463409,0.00118831,4.94682E-05
0.112745626,0.001196014,4.86802E-05
0.113027843,0.001206333,4.70967E-05
0.11331006,0.001182298,4.46968E-05
0.113592277,0.001044931,4.49737E-05
0.113874493,0.001151658,4.63812E-05
0.11415671,0.001126295,4.52239E-05
0.114438927,0.001042638,4.44731E-05
0.114721144,0.001133787,4.41075E-05
0.115003361,0.001062125,4.28898E-05
0.115285578,0.001095774,4.36998E-05
0.115567794,0.0010638,4.32511E-05
0.115850011,0.001142419,4.46383E-05
0.116132228,0.001123455,4.32143E-05
0.116414445,0.001145982,4.50189E-05
0.116696662,0.00105518,4.22576E-05
0.116978879,0.000998464,4.2347E-05
0.117261095,0.001062335,4.24964E-05
0.117543312,0.001042037,4.22532E-05
0.117825529,0.001068953,4.1957E-05
0.118107746,0.001083529,4.2713E-05
0.118389963,0.001061472,4.24866E-05
0.11867218,0.001070266,4.18336E-05
0.118954396,0.000986476,4.1292E-05
0.119236613,0.000965628,4.06885E-05
0.11951883,0.001027921,4.10293E-05
0.119801047,0.001057686,4.24828E-05
0.120083264,0.001052959,4.14817E-05
0.120365481,0.001009539,4.20773E-05
0.120647698,0.000961179,4.16853E-05
0.120929914,0.000871703,3.78382E-05
0.121212131,0.000997483,4.09534E-05
0.121494348,0.0008927,4.02477E-05
0.121776565,0.000952994,4.12652E-05
0.122058782,0.001005272,4.15826E-05
0.122340999,0.000906154,3.89541E-05
0.122623215,0.000918488,4.14326E-05
0.122905432,0.000929832,4.01856E-05
0.123187649,0.000993664,4.05051E-05
0.123469866,0.000904868,4.17534E-05
0.123752083,0.000944301,4.08713E-05
0.1240343,0.000939919,4.1623E-05
0.124316516,0.000912427,4.19407E-05
0.124598733,0.000921491,4.12929E-05
0.12488095,0.000959036,4.15426E-05
0.125163167,0.000849774,4.03122E-05
0.125445384,0.00087504,4.05233E-05
0.125727601,0.000793327,3.82226E-05
0.126009817,0.00086218,4.15117E-05
0.126292034,0.000851884,3.87102E-05
0.126574251,0.000887464,3.92623E-05
0.126856468,0.000825983,3.93074E-05
0.127138685,0.000815875,3.98695E-05
0.127420902,0.000857465,3.93854E-05
0.127703118,0.000844076,3.96317E-05
0.127985335,0.000866805,3.92849E-05
0.128267552,0.000819557,3.95301E-05
0.128549769,0.000775935,3.72659E-05
0.128831986,0.000913555,4.00665E-05
0.129114203,0.000865258,3.95211E-05
0.129396419,0.000827153,3.98826E-05
0.129678636,0.000884664,4.07412E-05
0.129960853,0.000719435,3.87393E-05
0.13024307,0.000802618,3.81537E-05
0.130525287,0.000810087,4.01701E-05
0.130807504,0.000884733,3.90606E-05
0.13108972,0.000832388,3.97284E-05
0.131371937,0.000799135,3.84812E-05
0.131654154,0.000771463,3.64206E-05
0.131936371,0.00076425,3.7357E-05
0.132218588,0.000789848,3.93465E-05
0.132500805,0.000850846,3.77733E-05
0.132783021,0.000741958,3.66859E-05
0.133065238,0.000767763,3.72438E-05
0.133347455,0.000711898,3.68682E-05
0.133629672,0.000807772,3.76755E-05
0.133911889,0.000803607,3.78765E-05
0.134194106,0.000809521,3.74315E-05
0.134476322,0.00078166,3.9586E-05
0.134758539,0.000788453,3.89525E-05
0.135040756,0.000735649,3.71793E-05
0.135322973,0.000752754,3.76185E-05
0.13560519,0.000748803,3.80915E-05
0.135887407,0.000732758,3.83144E-05
0.136169624,0.000741177,3.73678E-05
0.13645184,0.00084545,3.82388E-05
0.136734057,0.000772448,3.74717E-05
0.137016274,0.000754134,3.68594E-05
0.137298491,0.000766118,3.71313E-05
0.137580708,0.00066299,3.63949E-05
0.137862925,0.000800927,3.69862E-05
0.138145141,0.000678263,3.76697E-05
0.138427358,0.000691863,3.61201E-05
0.138709575,0.000627954,3.62891E-05
0.138991792,0.00064227,3.58514E-05
0.139274009,0.000825361,3.76667E-05
0.139556226,0.000657334,3.61617E-05
0.139838442,0.000681371,3.53064E-05
0.140120659,0.000697682,3.63097E-05
0.140402876,0.000702333,3.70529E-05
0.140685093,0.000722547,3.40372E-05
0.14096731,0.000673082,3.59229E-05
0.141249527,0.000643944,3.63509E-05
0.141531743,0.000700901,3.77039E-05
0.14181396,0.000622357,3.55995E-05
0.142096177,0.000619505,3.4427E-05
0.142378394,0.000617854,3.57768E-05
0.142660611,0.000660754,3.55247E-05
0.142942828,0.000655172,3.53252E-05
0.143225044,0.000666465,3.71267E-05
0.143507261,0.000601653,3.45749E-05
0.143789478,0.000718094,3.62266E-05
0.144071695,0.000715108,3.52262E-05
0.144353912,0.000618315,3.48053E-05
0.144636129,0.000723759,3.62058E-05
0.144918345,0.000575854,3.44717E-05
0.145200562,0.000630049,3.54222E-05
0.145482779,0.000624746,3.3463E-05
0.145764996,0.000588625,3.52644E-05
0.146047213,0.000597717,3.53517E-05
0.14632943,0.000669332,3.57307E-05
0.146611646,0.000583944,3.38032E-05
0.146893863,0.000665341,3.65039E-05
0.14717608,0.000555216,3.34386E-05
0.147458297,0.000615251,3.46751E-05
0.147740514,0.000644533,3.5508E-05
0.148022731,0.000615585,3.34176E-05
0.148304947,0.000567072,3.3337E-05
0.148587164,0.000584651,3.42674E-05
0.148869381,0.000534918,3.39924E-05
0.149151598,0.000642004,3.45542E-05
0.149433815,0.000578418,3.36356E-05
0.149716032,0.000620214,3.40211E-05
0.149998248,0.00056175,3.4468E-05
0.150280465,0.000558462,3.38216E-05
0.150562682,0.000541871,3.17655E-05
0.150844899,0.000600199,3.35668E-05
0.151127116,0.000582962,3.54378E-05
0.151409333,0.000647291,3.59019E-05
0.151691549,0.000545144,3.43092E-05
0.151973766,0.000553207,3.40339E-05
0.152255983,0.000510194,3.21673E-05
0.1525382,0.000591495,3.39402E-05
0.152820417,0.000590297,3.47731E-05
0.153102634,0.000552266,3.51373E-05
0.153384851,0.000528587,3.30558E-05
0.153667067,0.000630475,3.45506E-05
0.153949284,0.000611872,3.46193E-05
0.154231501,0.000629335,3.4296E-05
0.154513718,0.000604614,3.38948E-05
0.154795935,0.000562095,3.50221E-05
0.155078152,0.00045298,3.20847E-05
0.155360368,0.000574426,3.38715E-05
0.155642585,0.000473216,3.12752E-05
0.155924802,0.000534071,3.62383E-05
0.156207019,0.000471828,3.25523E-05
0.156489236,0.000478087,3.19211E-05
0.156771453,0.000538304,3.26514E-05
0.157053669,0.000626119,3.54644E-05
0.157335886,0.000542556,3.42117E-05
0.157618103,0.0004231,3.07889E-05
0.15790032,0.000568776,3.25105E-05
0.158182537,0.000486782,3.13259E-05
0.158464754,0.000538488,3.16125E-05
0.15874697,0.000428117,3.17847E-05
0.159029187,0.000477485,3.06821E-05
0.159311404,0.000600679,3.37549E-05
0.159593621,0.000505756,3.25665E-05
0.159875838,0.000441037,2.96945E-05
0.160158055,0.000503761,3.32659E-05
0.160440271,0.000454979,3.13355E-05
0.160722488,0.00048089,3.49923E-05
0.161004705,0.000514836,3.27182E-05
0.161286922,0.000472503,3.29833E-05
0.161569139,0.000468036,3.2958E-05
0.161851356,0.000544425,3.26703E-05
0.162133572,0.000473053,3.40785E-05
0.162415789,0.000475006,3.19783E-05
0.162698006,0.000485353,4.11438E-05
0.162980223,0.000475507,3.34887E-05
0.16326244,0.000440918,4.20142E-05
0.163544657,0.000399309,3.13929E-05
0.163826873,0.000471514,3.29887E-05
0.16410909,0.000504183,3.42006E-05
0.164391307,0.000497437,3.47148E-05
0.164673524,0.000508358,0.00013834
0.164955741,0.000396874,3.87689E-05
0.165237958,0.000496613,3.58077E-05
0.165520174,0.000448861,3.2883E-05
0.165802391,0.000462568,3.49557E-05
0.166084608,0.000515137,4.12422E-05
0.166366825,0.000336134,8.78993E-05
0.166649042,0.000415607,7.20922E-05
0.166931259,0.000428941,3.24466E-05
0.167213475,0.00038992,3.84837E-05
0.167495692,0.000428141,3.3789E-05
0.167777909,0.000415503,3.54681E-05
0.168060126,0.000459439,3.46813E-05
0.168342343,0.000346402,4.52735E-05
0.16862456,0.000431716,5.30495E-05
0.168906777,0.000397029,4.38728E-05
0.169188993,0.000419753,4.04307E-05
0.16947121,0.000461851,3.43963E-05
0.169753427,0.000379432,3.3175E-05
0.170035644,0.000366713,2.90125E-05
0.170317861,0.000408285,3.22625E-05
0.170600078,0.000345278,3.27373E-05
0.170882294,0.000377787,2.81979E-05
0.171164511,0.000436816,3.22518E-05
0.171446728,0.00036819,2.95254E-05
0.171728945,0.000411332,3.20502E-05
0.172011162,0.000504896,3.87021E-05
0.172293379,0.0003385,8.19979E-05
0.172575595,0.000454371,3.18916E-05
0.172857812,0.000396758,3.15508E-05
0.173140029,0.000272094,3.60102E-05
0.173422246,0.000413692,3.23828E-05
0.173704463,0.000352574,3.5355E-05
0.17398668,0.00031467,0.000781945
0.174268896,0.000417736,3.66541E-05
0.174551113,0.000338173,0.000160576
0.17483333,0.000336104,2.74656E-05
0.175115547,0.000414167,2.95087E-05
0.175397764,0.000452059,3.36487E-05
0.175679981,0.000383415,3.11209E-05
0.175962197,0.000358905,2.96999E-05
0.176244414,0.000361046,0.000363816
0.176526631,0.000368988,3.41771E-05
0.176808848,0.000406976,4.14057E-05
0.177091065,0.000424343,3.24252E-05
0.177373282,0.000341906,0.000703285
0.177655498,0.000352635,2.86707E-05
0.177937715,0.000379003,0.000106473
0.178219932,0.000365454,2.96858E-05
0.178502149,0.000344651,3.673E-05
0.178784366,0.000369972,3.42496E-05
0.179066583,0.000360074,5.89855E-05
0.179348799,0.000334075,3.26563E-05
0.179631016,0.000296185,3.17227E-05
0.179913233,0.000376805,0.000142305
0.18019545,0.000368628,2.78496E-05
0.180477667,0.000295999,3.42702E-05
0.180759884,0.000330699,3.3578E-05
0.1810421,0.000311844,5.64971E-05
0.181324317,0.0004068,3.23136E-05
0.181606534,0.000361016,5.38647E-05
0.181888751,0.000322966,2.8559E-05
0.182170968,0.000357307,3.40467E-05
0.182453185,0.000383113,3.14814E-05
0.182735401,0.000440748,3.28207E-05
0.183017618,0.000354584,2.97965E-05
0.183299835,0.000314839,2.93574E-05
0.183582052,0.000316544,5.16947E-05
0.183864269,0.000387816,3.04038E-05
0.184146486,0.000306723,2.77033E-05
0.184428703,0.000298897,0.000306484
0.184710919,0.000320531,3.56231E-05
0.184993136,0.000366958,0.000112123
0.185275353,0.000329541,2.75631E-05
0.18555757,0.00038706,3.3823E-05
0.185839787,0.000281574,2.63057E-05
0.186122004,0.000278681,3.45148E-05
0.18640422,0.000351636,2.73038E-05
0.186686437,0.000368359,2.97783E-05
0.186968654,0.0002662,8.54535E-05
0.187250871,0.000349609,3.16501E-05
0.187533088,0.000261535,2.93458E-05
0.187815305,0.000399676,2.88251E-05
0.188097521,0.000348858,2.87314E-05
0.188379738,0.000321252,3.0765E-05
0.188661955,0.000238709,0.000421531
0.188944172,0.000402006,3.37912E-05
0.189226389,0.000334449,3.60083E-05
0.189508606,0.000339438,3.50185E-05
0.189790822,0.000322587,2.99165E-05
0.190073039,0.00033525,2.8446E-05
0.190355256,0.000297418,3.14276E-05
0.190637473,0.000296892,2.63081E-05
0.19091969,0.0003006,2.775E-05
0.191201907,0.00033058,3.61227E-05
0.191484123,0.000300216,3.59727E-05
0.19176634,0.000265467,4.17346E-05
0.192048557,0.00021207,4.55796E-05
0.192330774,0.000317533,3.54656E-05
0.192612991,0.000218252,2.85967E-05
0.192895208,0.000258145,3.13485E-05
0.193177424,0.000203324,6.97349E-05
0.193459641,0.000202474,4.89947E-05
0.193741858,0.000314703,2.8491E-05
0.194024075,0.000298234,6.38185E-05
0.194306292,0.000295528,0.000378671
0.194588509,0.000311448,2.87472E-05
0.194870725,0.000261805,7.31574E-05
0.195152942,0.000295952,4.27711E-05
0.195435159,0.000231656,7.60278E-05
0.195717376,0.000270498,0.000116644
0.195999593,0.00025194,3.68571E-05
0.19628181,0.000277023,3.12204E-05
0.196564026,0.000273779,0.000105488
0.196846243,0.00022885,4.84866E-05
0.19712846,0.000238844,3.37255E-05
0.197410677,0.000279687,2.54829E-05
0.197692894,0.000255509,3.94731E-05
0.197975111,0.000235729,3.10216E-05
0.198257327,0.00030195,6.01263E-05
0.198539544,0.000243349,4.76583E-05
0.198821761,0.000245348,2.67255E-05
0.199103978,0.000285314,3.54383E-05
0.199386195,0.000305722,9.44257E-05
0.199668412,0.000257207,2.56697E-05
0.199950629,0.000248642,2.51634E-05
0.200232845,0.000258402,3.28E-05
0.200515062,0.000253466,3.75787E-05
0.200797279,0.000241167,2.89248E-05
0.201079496,0.000278189,2.5801E-05
0.201361713,0.000262399,2.89051E-05
0.20164393,0.000265677,3.99985E-05
0.201926146,0.000251957,0.000145406
0.202208363,0.000242711,3.20058E-05
